"","ID","Lea State.x","LEA.x","Area_Population","Children_Poverty","Poverty_Proportion","Student_Prop","District_Population","Non_White_Students","New_Teachers_Proportion","Absent_Teacher_Proportion","Counselor_Ratio","Student_Teacher_Ratio","Absent_Prop","Test_Prop","Teams_Prop","Athletes_Prop","Takers_Proportion","AP_Prop","AVG_Suspenion","Expulsion_Prop","Police_Prop","Race_Disc","Race_Reports","Gender_Disc","Gender_Reports","Alg1","Alg2","Geo","AdvMath","Calc","Bio","Chem","Phys","Early_Pass","Late_Pass","Grad_Rate"
"11","100270","AL","Baldwin County School District",212628,4871,0.141033065029822,0.149763906917245,31844,0.288437382238412,0.0689134808853119,0.260060362173038,0.00235523175480467,16.0181086519115,0.179908302977013,0.117070719758824,0.00263785956538123,0.0504647657329481,0.769865841073271,0.0608591885441527,0.0953711845245572,0.00320311518653436,0.000942092701921869,0.000314030900640623,0.000314030900640623,0.00119331742243437,0.00122472051249843,0.00449064187916091,0.00414520788845622,0.0043336264288406,0.00364275844743123,0.000533852531089059,0.00656324582338902,0.00279487501570155,0.000942092701921869,0.914241960183767,0.929824561403509,"88"
"12","100330","AL","Bessemer City School District",27717,1510,0.315701442609241,0.128801818378612,3570,0.975070028011204,0.409326424870466,0.316062176165803,0.0030812324929972,18.4974093264249,0.238375350140056,0.0582633053221289,0.00112044817927171,0.0182072829131653,0,0,0.261064425770308,0,0,0,0,0,0,0.0030812324929972,0.00112044817927171,0.0030812324929972,0.000560224089635854,0.000280112044817927,0.0030812324929972,0.000280112044817927,0,0.725490196078431,1,"77"
"13","100360","AL","Bibb County School District",22668,870,0.260479041916168,0.13935944944415,3159,0.272238050015828,0.102941176470588,0.240196078431373,0.00237416904083571,15.4852941176471,0.317505539727762,0.0747071858182969,0.0107628996517885,0.142133586578031,1,0.0180436847103514,0.116176005064894,0.00126622348844571,0.00411522633744856,0.000316555872111428,0.000316555872111428,0.0034821145932257,0.00443178220955999,0.00253244697689142,0.00158277936055714,0.00221589110477999,0.00284900284900285,0.000316555872111428,0.00316555872111428,0.00316555872111428,0.000633111744222855,0.975,0.833333333333333,"88"
"14","100390","AL","Birmingham City School District",212367,10796,0.353804810906469,0.109842866358709,23327,0.985210271359369,0.0932153642683867,0.152412071318948,0.00194195567368286,16.4979878777592,0.285763278604193,0.0322373215587088,0.00522999099755648,0.0679898829682342,0.722448979591837,0.0315085523213444,0.1507694945771,0.00158614481073434,0.0020577013760878,0.00090024435203841,0.000985981909375402,0.000814506794701419,0.00120032580271788,0.00231491404809877,0.00218630771209328,0.00282933939212072,0.000943113130706906,0.000728769237364427,0.00244352038410426,0.00132893213872337,0.000257212672010974,0.715582450832073,0.714285714285714,"79"
"15","100420","AL","Blount County School District",51356,1573,0.173773751657092,0.151374717657138,7774,0.171726267043993,0.0612708765688309,0.509931811443819,0.00218677643426807,15.3651546595513,0.126961667095446,0.083354772317983,0.0172369436583483,0.255981476717263,0.695652173913043,0.014792899408284,0.0529971700540262,0.000128633907898122,0.00373038332904554,0.000900437355286854,0.000900437355286854,0.00102907126318498,0.00128633907898122,0.00565989194751737,0.0029585798816568,0.00398765114484178,0.00205814252636995,0.000128633907898122,0.00347311551324929,0.00180087471057371,0.000900437355286854,0.94949494949495,1,"93"
"16","100012","AL","Boaz City School District",9666,496,0.281658148779103,0.246016966687358,2378,0.37636669470143,0.0824572253143682,0.453514739229025,0.00252312867956266,16.3402734831306,0.149285113540791,0.105550883095038,0.011354079058032,0.132043734230446,0.951219512195122,0.0517241379310345,0.00588730025231287,0.000841042893187553,0.00126156433978133,0,0,0,0,0.00462573591253154,0.00168208578637511,0.00504625735912532,0.000841042893187553,0,0.00504625735912532,0.00378469301934399,0.000420521446593776,0.988372093023256,1,"94"
"17","100450","AL","Brewton City School District",5285,312,0.353340883352208,0.210785241248817,1114,0.39048473967684,0.0595238095238095,0.404761904761905,0.00269299820466786,13.2619047619048,0.143626570915619,0.0969479353680431,0.0161579892280072,0.137342908438061,1,0.0637342908438061,0.0538599640933573,0,0.00448833034111311,0.00179533213644524,0.00179533213644524,0.000897666068222621,0.00448833034111311,0.00359066427289048,0.00359066427289048,0.00359066427289048,0.000897666068222621,0,0.00987432675044883,0.00269299820466786,0.00179533213644524,0.925,0,"94"
"18","100480","AL","Bullock County School District",10309,732,0.484126984126984,0.137549713842274,1418,0.988011283497884,0.0666666666666667,0.7,0.00282087447108604,15.7555555555556,0.209449929478138,0.0514809590973202,0.00634696755994358,0.0867418899858956,0,0,0.478843441466855,0.000705218617771509,0,0,0,0,0,0.00282087447108604,0.00282087447108604,0.00352609308885755,0.000705218617771509,0,0.00282087447108604,0.000705218617771509,0,0.963636363636364,1,"89"
"19","100510","AL","Butler County School District",19825,1049,0.313977850942831,0.154350567465322,3060,0.655882352941176,0.0211416490486258,0.16384778012685,0.00228758169934641,16.1733615221987,0.194444444444444,0,0.0117647058823529,0.129738562091503,0,0,0.105882352941176,0,0,0,0,0,0,0.00457516339869281,0.00294117647058824,0.00718954248366013,0.0042483660130719,0.00130718954248366,0.00359477124183007,0.00163398692810458,0.00065359477124183,0.0994152046783626,0.285714285714286,"83"
"20","100540","AL","Calhoun County School District",54946,1707,0.179646390233635,0.15728169475485,8642,0.202152279564916,0.0506780371871942,0.276107926744023,0.00225642212450822,15.1020550817839,0.130293913445962,0.0855126128211062,0.00960425827354779,0.131566766952094,0.691358024691358,0.0281184910900255,0.0226799352001851,0.00115713955102985,0.0145799583429762,0.000925711640823883,0.00115713955102985,0.000809997685720898,0.000694283730617912,0.0055542698449433,0.00705855126128211,0.0114556815551956,0.00937283036334182,0.000462855820411942,0.0106456838694747,0.00173570932654478,0.000694283730617912,0.916802610114193,1,"92"
"21","100600","AL","Chambers County School District",27327,1115,0.267707082833133,0.12961539868994,3542,0.511293054771316,0.0778210116731518,0.361638818951705,0.00197628458498024,16.2142366674296,0.145398080180689,0.0827216261998871,0.00649350649350649,0.138339920948617,0,0,0.130717108977979,0,0.00197628458498024,0.000282326369282891,0.000282326369282891,0.00254093732354602,0.00254093732354602,0.00705815923207228,0.00141163184641446,0.00451722190852626,0.00197628458498024,0,0.00395256916996047,0.00141163184641446,0.000564652738565782,0.793333333333333,0.787878787878788,"82"
"22","100630","AL","Cherokee County School District",25857,896,0.230808861411643,0.15237653246703,3940,0.122842639593909,0.0733184820416618,0.328291710634306,0.00228426395939086,15.3984445226091,0.268781725888325,0.0873096446700508,0.0144670050761421,0.207868020304569,1,0.0144670050761421,0.0284263959390863,0.00152284263959391,0,0.00126903553299492,0.00101522842639594,0.00126903553299492,0.000761421319796954,0.00355329949238579,0.00279187817258883,0.00355329949238579,0.00152284263959391,0.000761421319796954,0.00355329949238579,0.00152284263959391,0.000761421319796954,0.914590747330961,0,"94"
"23","100188","AL","Chickasaw City School District",6113,428,0.426719840478564,0.199083919515786,1217,0.751848808545604,0,0,0.00328677074774034,15.4050632911392,0.260476581758422,0.0714872637633525,0,0,0,0,0.139687756778965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"84"
"24","100660","AL","Chilton County School District",44067,1645,0.21168446789345,0.173690062858829,7654,0.293571988502744,0.0831237011921689,0.297495351635131,0.0024823621635746,16.7428633927595,0.178599425137183,0.0676770316174549,0.00836164097204076,0.114188659524432,0.989247311827957,0.0121505095374967,0.0594460412856023,0,0.00182910896263392,0.000522602560752548,0.000914554481316958,0.000391951920564411,0.000653253200940685,0.00365821792526783,0.00274366344395088,0.00418082048602038,0.00156780768225764,0.000130650640188137,0.00326626600470342,0.00182910896263392,0.00117585576169323,0.920168067226891,0.875,"87"
"25","100720","AL","Clarke County School District",18590,1006,0.334552710342534,0.138300161377084,2571,0.684947491248541,0.0239520958083832,0.437844311377246,0.00252819914430183,15.3952095808383,0.147024504084014,0.0991831971995333,0.0073901205756515,0.131855309218203,0.782608695652174,0.00894593543368339,0.0470633994554648,0,0.00350058343057176,0,0,0,0.000388953714507974,0.00427849085958771,0.000777907429015947,0.00427849085958771,0.0058343057176196,0.00155581485803189,0.00505639828860366,0.00155581485803189,0.000777907429015947,0.805825242718447,0.666666666666667,"93"
"26","100750","AL","Clay County School District",13367,493,0.239204269771955,0.143861749083564,1923,0.262610504420177,0.0178794922224209,0.178794922224209,0.00104004160166407,17.1911317718577,0.196567862714509,0.0743629745189808,0,0,0,0,0.0338013520540822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"89"
"27","100780","AL","Cleburne County School District",14538,527,0.20937624155741,0.177741092309809,2584,0.100232198142415,0.0302197802197802,0.362637362637363,0.00232198142414861,14.1978021978022,0.147832817337461,0.0623065015479876,0.0112229102167183,0.0959752321981424,0.953125,0.0495356037151703,0.0398606811145511,0,0,0,0,0,0,0.0011609907120743,0.00348297213622291,0.00309597523219814,0.0011609907120743,0.000386996904024768,0.00309597523219814,0.00193498452012384,0.000773993808049536,0.955882352941177,0,"94"
"28","100810","AL","Coffee County School District",19362,672,0.19946571682992,0.104018179940089,2014,0.110228401191658,0.0967741935483871,0.838709677419355,0.00248262164846077,16.241935483871,0.208043694141013,0.11519364448858,0.0248262164846077,0.310327706057597,0.96,0.0248262164846077,0.0571002979145978,0,0,0,0,0,0,0.00595829195630586,0.00148957298907646,0.00595829195630586,0.0054617676266137,0.000496524329692155,0.00446871896722939,0.00297914597815293,0.00148957298907646,1,1,"95"
"29","100870","AL","Conecuh County School District",12469,781,0.41257263602747,0.148608549202021,1853,0.71127900701565,0.00957304231284702,0.488225157955198,0.0032379924446843,17.7388474057055,0.0966001079330815,0.0469508904479223,0.00377765785213168,0.00755531570426336,0,0,0.146249325418241,0,0,0,0,0,0,0.00269832703723691,0.00161899622234215,0.00269832703723691,0.00161899622234215,0,0.0032379924446843,0.00107933081489477,0,0.976377952755906,0,"84"
"30","100900","AL","Coosa County School District",10754,337,0.259031514219831,0.0817370280825739,879,0.496018202502844,0.17910447761194,0.343283582089552,0.00455062571103527,13.1194029850746,0.160409556313993,0.0511945392491468,0.0113765642775882,0.175199089874858,0,0.00113765642775882,0.276450511945392,0,0.00227531285551763,0,0,0.00113765642775882,0,0.00227531285551763,0.00227531285551763,0.00227531285551763,0.00113765642775882,0,0.00341296928327645,0.00113765642775882,0.00113765642775882,0.947368421052632,0,"84"
"31","100930","AL","Covington County School District",21699,744,0.222089552238806,0.143601087607724,3116,0.111681643132221,0.155193992490613,0.608260325406758,0.00240693196405648,15.5994993742178,0.132862644415918,0.0767008985879332,0.0154043645699615,0.199293966623877,1,0.00192554557124519,0.0304878048780488,0,0,0,0,0,0,0.00545571245186136,0.00160462130937099,0.00417201540436457,0,0.000320924261874198,0.00353016688061617,0.00192554557124519,0.000641848523748395,0.957142857142857,0,"94"
"32","100960","AL","Crenshaw County School District",13871,613,0.25584307178631,0.160334510849975,2224,0.346223021582734,0.0869565217391304,0.20066889632107,0.00247302158273381,14.876254180602,0.223021582733813,0.0953237410071942,0.0157374100719424,0.252248201438849,0.875,0.00359712230215827,0.0481115107913669,0,0.000449640287769784,0,0.000899280575539568,0,0,0.00359712230215827,0.00359712230215827,0.00359712230215827,0.00404676258992806,0,0.00359712230215827,0.00224820143884892,0.00269784172661871,0.617283950617284,0,"94"
"33","100990","AL","Cullman City School District",15102,499,0.213979416809605,0.21526950072838,3251,0.139956936327284,0.142156862745098,0.529411764705882,0.00215318363580437,15.9362745098039,0.122731467240849,0.0639803137496155,0.0046139649338665,0.113503537373116,1,0.0590587511534912,0.0046139649338665,0,0.00215318363580437,0.000922792986773301,0.000922792986773301,0,0,0.0046139649338665,0.00307597662257767,0.00307597662257767,0.00123039064903107,0.000307597662257767,0.0046139649338665,0.0036911719470932,0.000615195324515534,0.980769230769231,0,"93"
"34","101020","AL","Cullman County School District",67625,1931,0.172272281202605,0.14256561922366,9641,0.159112125298206,0.00175149753038848,0,0.00277460844310756,16.8861876904754,0.142931231200083,0.120838087335339,0.00871278912975832,0.137537599834042,0.786096256684492,0.0193963281817239,0.00923140753033918,0,0,0,0,0,0,0.00248936832278809,0.00124468416139405,0.0028005393631366,0.000518618400580853,0.000726065760813194,0.0028005393631366,0.00114096048127788,0.000414894720464682,0.666011787819253,0.5,"94"
"35","101050","AL","Dale County School District",14944,548,0.229001253656498,0.213932012847966,3197,0.262746324679387,0.0590411713768401,0.393607809178934,0.00187675946199562,12.5836416594505,0.166718798873944,0.0769471379418205,0.0125117297466375,0.123240538004379,0,0,0.0863309352517986,0.00500469189865499,0,0,0,0.00125117297466375,0.000625586487331874,0.00406631216765718,0.00312793243665937,0.00375351892399124,0.00625586487331874,0.000625586487331874,0.00312793243665937,0.00156396621832968,0.00250234594932749,0.950292397660819,1,"97"
"36","101110","AL","Dallas County School District",20639,1350,0.363881401617251,0.154077232424052,3180,0.778930817610063,0.176449829431832,0.33525467592048,0.0029874213836478,18.7036819197741,0.273899371069182,0.117924528301887,0.00786163522012579,0.132389937106918,0.0952380952380952,0.00660377358490566,0.214150943396226,0.00849056603773585,0.000314465408805031,0.000314465408805031,0.000314465408805031,0.000628930817610063,0.000628930817610063,0.00283018867924528,0.00408805031446541,0.00408805031446541,0.00188679245283019,0,0.00345911949685535,0.00188679245283019,0.00188679245283019,0.923857868020305,0,"92"
"37","101140","AL","DeKalb County School District",57416,2799,0.262447257383966,0.154625888254145,8878,0.444807389051588,0.138508951140967,0.51248311922158,0.00259067357512953,15.3710308528689,0.175152061275062,0.0796350529398513,0.0137418337463393,0.171097093940077,0.4,0.00337913944582113,0.0126154539310656,0,0.00214012164902005,0,0,0,0,0.00123901779680108,0.000675827889164226,0.00214012164902005,0.00439288127956747,0.000112637981527371,0.00337913944582113,0.00157693174138319,0.00101374183374634,0.896713615023474,1,"92"
"38","101170","AL","Decatur City School District",55482,2158,0.234310532030402,0.159493168955697,8849,0.627754548536558,0.145822339489886,0.47141600703606,0.00237314950841903,15.5655233069481,0.161939202169737,0.0667872075940784,0.00813651260029382,0.10114137190643,0.869074492099323,0.0500621539156967,0.000904056955588202,0,0.00259916374731608,0,0,0.000113007119448525,0.000113007119448525,0.00542434173352921,0.00192112103062493,0.00463329189738954,0.00474629901683806,0.000339021358345576,0.00598937733077184,0.00372923494180133,0.00440727765849248,0.876344086021505,0.882352941176471,"87"
"39","101200","AL","Demopolis City School District",6891,395,0.336743393009378,0.335074735161805,2309,0.549155478562148,0.0430001842865041,0.233429571841022,0.00238198354265916,14.1839179310768,0.169770463404071,0.149415331312256,0.0086617583369424,0.166305760069294,0.938931297709924,0.0567345171069727,0.155045474231269,0.00692940666955392,0.00086617583369424,0,0,0,0,0.0043308791684712,0.00303161541792984,0.00303161541792984,0.0021654395842356,0.00086617583369424,0.00606323083585968,0.0021654395842356,0.00303161541792984,0.951351351351351,0,"94"
"40","101290","AL","Elmore County School District",74317,1921,0.15667563820243,0.169086480885935,12566,0.354766831131625,0.0891861761426979,0.272017837235229,0.00183033582683431,18.678558156819,0.131306700620723,0.0596052840999522,0.00676428457743116,0.0909597326118096,0.90952380952381,0.0334235237943658,0.0487824287760624,0.00286487346808849,0.000477478911348082,0.000477478911348082,0.000716218367022123,0.00143243673404425,0.00206907528250836,0.00262613401241445,0.00198949546395034,0.00286487346808849,0.0017507560082763,0.000557058729906096,0.00310361292376253,0.00151201655260226,0.000238739455674041,0.844636251541307,0.833333333333333,"90"
"41","101320","AL","Enterprise City School District",27597,1069,0.218341503267974,0.261477696851107,7216,0.409229490022173,0.110444177671068,0.327731092436975,0.00173226164079823,17.3253301320528,0.173919068736142,0.139412416851441,0.00485033259423503,0.0956208425720621,1,0.105044345898004,0.0397727272727273,0.0059589800443459,0.00221729490022173,0.000138580931263858,0.000692904656319291,0.000831485587583149,0.00138580931263858,0.00180155210643016,0.00388026607538803,0.00304878048780488,0.00110864745011086,0.000554323725055432,0.00304878048780488,0.00291019955654102,0.000554323725055432,0.916049382716049,0,"93"
"42","101350","AL","Escambia County School District",32162,1636,0.313169984686064,0.131739319694049,4237,0.485248996931791,0.125287116308206,0.515069255933737,0.00258201557705924,14.7455975499408,0.232947840453151,0.100070804814727,0.0080245456691055,0.135945244276611,0,0,0.143733773896625,0.00259617654000472,0.00118008024545669,0,0,0,0,0.00283219258909606,0.00354024073637007,0.00377625678546141,0.00212414444182204,0.000236016049091338,0.00330422468727873,0.00236016049091338,0.000472032098182676,0.931506849315068,0.857142857142857,"92"
"43","101380","AL","Etowah County School District",59410,1982,0.202265537299724,0.14240026931493,8460,0.1048463356974,0.0539033457249071,0.516728624535316,0.0024822695035461,15.724907063197,0.235933806146572,0.0692671394799054,0.0102836879432624,0.160992907801418,0.580459770114943,0.0411347517730496,0.0407801418439716,0.00803782505910165,0,0,0,0,0,0.00295508274231678,0.00212765957446809,0.00319148936170213,0.00212765957446809,0.000354609929078014,0.00378250591016548,0.00224586288416076,0.0008274231678487,0.908888888888889,1,"95"
"44","101410","AL","Eufaula City School District",12088,1178,0.521931767833407,0.208471211118465,2520,0.644444444444444,0.190217391304348,0.21195652173913,0.00198412698412698,13.695652173913,0.316269841269841,0.0793650793650794,0.00396825396825397,0.0892857142857143,1,0.0476190476190476,0.112698412698413,0.00119047619047619,0.00436507936507937,0,0,0.000396825396825397,0.000793650793650794,0.00396825396825397,0.00158730158730159,0.00158730158730159,0.00119047619047619,0.000396825396825397,0.00436507936507937,0.00357142857142857,0.00119047619047619,0.951724137931034,1,"84"
"45","101440","AL","Fairfield City School District",11125,565,0.300212539851222,0.152719101123596,1699,0.989405532666274,0.0714285714285714,0.0952380952380952,0.00294290759270159,20.2261904761905,0.288993525603296,0.18481459682166,0.00294290759270159,0.123602118893467,1,0.0253090052972337,0.120659211300765,0.00235432607416127,0,0,0,0,0,0.00117716303708064,0.00176574455562095,0.00117716303708064,0,0,0.00235432607416127,0.00176574455562095,0,1,1,"84"
"46","101470","AL","Fayette County School District",15220,609,0.258708581138488,0.152628120893561,2323,0.185535944898838,0.163164077796632,0.248009398250881,0.00236762806715454,15.1612061088631,0.107619457597934,0.0912613000430478,0.0124838570813603,0.159707275075334,0.99438202247191,0.0766250538097288,0.0533792509685751,0,0.00301334481274214,0.000430477830391735,0.00086095566078347,0.00215238915195867,0.00215238915195867,0.0124838570813603,0.00731812311665949,0.0193715023676281,0.0150667240637107,0,0.00559621179509255,0.00344382264313388,0,1,1,"94"
"47","101530","AL","Florence City School District",39443,1103,0.213801124248885,0.110589965266334,4362,0.533012379642366,0.159309626731455,0.254819676269208,0.00320953690967446,13.763291578582,0.181797340669418,0.144658413571756,0.00550206327372765,0.0680880330123796,0.705159705159705,0.0933058230169647,0.0696928014672169,0,0.000229252636405319,0,0,0.00229252636405319,0.00229252636405319,0.00412654745529574,0.00412654745529574,0.00573131591013297,0.00275103163686382,0.000458505272810637,0.00573131591013297,0.00320953690967446,0.000458505272810637,0.938325991189427,1,"95"
"48","101560","AL","Fort Payne City School District",14201,669,0.25890092879257,0.227378353637068,3229,0.457107463611025,0.15961281021522,0.365564823396149,0.00185816042118303,16.6254762640305,0.112418705481573,0.146175286466398,0.00991018891297615,0.125116135026324,0.710526315789474,0.0117683493341592,0.0145555899659337,0,0,0,0,0.000309693403530505,0.000309693403530505,0.00309693403530505,0.00309693403530505,0.00309693403530505,0.00061938680706101,0.000309693403530505,0.00309693403530505,0.00247754722824404,0.00123877361412202,0.0710900473933649,0.5,"97"
"49","101590","AL","Franklin County School District",21726,913,0.236039296794209,0.174353309398877,3788,0.144667370644139,0.0281985175636481,0.177247824685788,0.00237592397043295,15.2594263615856,0.141763463569166,0.0691657866948258,0.0208553326293559,0.109292502639916,0,0,0.0087117212249208,0,0,0.000527983104540655,0.000527983104540655,0,0,0.00395987328405491,0.00211193241816262,0.00316789862724393,0.00105596620908131,0.000527983104540655,0.00316789862724393,0.00158394931362196,0.000527983104540655,0.978609625668449,0,"91"
"50","101620","AL","Gadsden City School District",36311,2057,0.379380302471413,0.143207292555975,5200,0.632692307692308,0.10502169527126,0.0994942376254042,0.00278846153846154,14.3713898792251,0.243461538461538,0.0628846153846154,0.0075,0.114615384615385,0.186567164179104,0.103076923076923,0.0753846153846154,0.000769230769230769,0,0.000384615384615385,0.000769230769230769,0,0,0.00384615384615385,0.00153846153846154,0.00423076923076923,0.00230769230769231,0.000192307692307692,0.00480769230769231,0.00269230769230769,0.000576923076923077,0.947058823529412,0.592592592592593,"84"
"51","101640","AL","Geneva City School District",6203,398,0.398,0.185232951797517,1149,0.179286335944299,0.032258064516129,0.43010752688172,0.00261096605744125,12.3548387096774,0.22976501305483,0.0748476936466493,0.00870322019147084,0.0957354221061793,0,0.0261096605744125,0.0374238468233246,0,0.00435161009573542,0,0,0,0,0.00261096605744125,0.00261096605744125,0.00348128807658834,0.00174064403829417,0.000870322019147084,0.00435161009573542,0.00174064403829417,0.000870322019147084,0.69047619047619,0,"94"
"52","101660","AL","Geneva County School District",20218,1074,0.316534040671972,0.148184785834405,2996,0.232643524699599,0.584415584415584,0.188311688311688,0.00200267022696929,19.4545454545455,0.181909212283044,0,0.0116822429906542,0.128504672897196,0,0,0.0257009345794393,0.000667556742323097,0,0,0,0,0,0.00333778371161549,0.00367156208277704,0.00367156208277704,0.00166889185580774,0,0.00233644859813084,0,0.00133511348464619,0.921348314606742,0,"94"
"53","101680","AL","Greene County School District",8330,650,0.477941176470588,0.130012004801921,1083,0.995383194829178,0.0429737859905458,0.214868929952729,0.00461680517082179,15.513536742587,0.163434903047091,0.0692520775623269,0.00923361034164358,0.110803324099723,0,0,0.132963988919668,0.000923361034164358,0,0,0,0,0,0.00184672206832872,0.00277008310249307,0.00369344413665743,0.000923361034164358,0.000923361034164358,0.00369344413665743,0.00461680517082179,0.000923361034164358,1,0,"84"
